sentence,label
@united. It's not my first time flying to the US. I have medical info. Looking for practical like my adapted seat cushion allowed on?,2
@united noooooooooooooooooooooope.,0
"@united Oh, we are sure it's not planned, but it occurs absolutely consistently, it's usually the only YYJ flight that's Cancelled Flightled daily.",0
@united @JMS2802 : outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,1
"@united Hi, Im flying SFO-LAX-SAL-CLO. My connecting time in LAX is 1h45m. Is it enough time? Do I have to collect my bag and recheck on AV?",2
@united Thank you! You need to follow back tho otherwise I can't DM you. X,1
"@united it's not getting any better. I'd suggest you get a senior manager to this gate , then retrain these gate people",0
"@United States faundation was by faith Judeo Cristian,@Not it was by ideologias.@ http://t.co/mWBk68k0A3",2
@united @JMS2802 : nothing like supporting your own mechanics and maintenance workers...instead United puts out a video of TIMCO doing wifi.,0
@united Just sent! Thanks :),1
@united already missed  connection ugh,0
@united How do I formally complain about your customer service handler who misconnected me. I was denied boarding &amp; I now lost my bag. Help!,0
@united there are a lot of unhappy cold people on the bridge in freezing temps for an hour. Not given any info.,0
@united flight 3763 IAd-Sat. We're on the outdoor track for an hour,0
@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline w/out WiFi...and pls no 'unwind' BS.,0
@united u would not be able to rebook me to get home any sooner than a now 2hr delayed flight.  #linesforever #customerservice #fail #again,0
@united you're the reason this whole travel experience has been a nightmare,0
@united what a pointless tweet. At least @AmericanAir asked me to follow them to try and resolve,0
@united that's not even an apology,0
@united that's cool - now what?,0
@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline without WiFi...,0
"@united, b4 boarding this attendant took his shoe &amp;sock off at the desk and showed other agents his foot. So gross. http://t.co/755VpYm4Mv",0
@United are you able to see if there are seats open on another flight??,2
@united #unitedairlines so is it 6:20 pm or 12:20?   ORD ABQ 3709.   I can't even take a walk without missing a change.,0
"@united Hopefully my baggage fees will be waived tomorrow when I actually get on a flight, as well as compensation for my hotel room",0
"@united Either is fine. However, plundering my hard-earned dollars is not fine.",0
@united @retailbagholder hahaha. At least they gave u a refund.,2
"@united your SFO-YYJ fight is Cancelled Flightled several times each week, why even bother?",0
"@united, and now while waiting for new pilot the door on plane BROKE. why am I global services status  on an airline that's unsafe? STUNNING",0
@united How do I get reimbursed for hotel and taxis for the Cancelled Flightation?,0
"@united Awesome flight crew on UA1589, re the plane,  the  Jurassic period called and they want their dinosaur/plane back!",0
"@united In 2015, United is ""unable"" to look up a flight reservation by passenger name at the YYZ check-in counter - WOW smh #customerservice",0
"@united e-ticket # 0162389030167, refund request # 16866853, case id # 8465981",0
@united been on the phone for over an hour with customer service and they can't figure it out! awesome service... NOT!,0
"@united
You really know how to piss people off. Your Farelock option is fake!",0
"@united, last week shanghai to sfo 858 delay 5hrs bc of engine. today sfo-sea delay to ""sick pilot"". no compensation. They Do. Not. Care.",0
@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔,0
@united We're hoping to hear from you actually.,0
"@united shes been rescheduled for today, but with the frigid cold, being a possible reason for ""maintenance"" it could be the same issue 2day",0
"@united It's the fact that an international should not be with out her bag and no sense of what's going on other than ""maintenance"".",0
"@united a) she's an international. Her phone is on the fritz, I had to get to Chicago from nearly 4 hrs away to figure everything out.",0
"@united sorry for the delayed response. It was UA #381 Chicago to San Fran. Held up for almost an hour on the Tarmac. Also, lost my bags",0
@united Okay thanks if you could please update me. I was told at the airport someone would call me today but they haven't.,0
"@united I'd say most of the public can't extend their vacation a week, point is why advertise multiple flights you can't honor?",0
"@united Cancelled Flights flt from EWR. ""No crew"".Tells wife &amp; 4 yr old to ""get to NY to catch @AirCanada"" to YYZ! Good #customerservice is dead.",0
"@united Now arriving a day and a half Late Flightr than supposed to. Lesson of the day, don't believe verbal or written confirmations from United",0
@united Arriving at the airport 2 hours before departure time and still missing your flight bc you actually don't have an electronic ticket,0
@united 1.75 hour delay.  Nothing says sorry like a voucher.  Missing time with family.  #family #precioustime,0
"@united After speaking to a United customer service rep the night before a flight, confirming that everything is ok with your reservation..",2
@United has two whole people trying to schedule a flight's worth of missed connections. Shameful http://t.co/6kqLhVaP7G,0
"@united is unfriendly screw family, that hates kids and moms. now waiting on  UA871... pray its better FYVRFN ..due to agent error and tickt",0
"@united  gate agent at EWR "" if you are disabled or in a wheel chair, it's time to board, please step"". STEP UP??? Lol",0
@united it won't help...been there done that.,0
@united forces us to check our baby bag on overbooked flight complains to wife that we need to much for our baby.. united has no baby meals,0
@united would love help getting there today. In #EWR now. Will take any airline and connections. Thx,1
@united today take flight to san francisco. .. refuse to let us board with baby early... time we board wont let us take baby carryon bag,0
@united we had four scheduled flights on this reservation and literally did not take one! Unreal,0
@united 3 hours to rebook but 8 hours l8r the same problem again. Arrive at gate stopped cause now infant is sitting in 4 yr old lap,0
@united arrived in YYZ to take our flight to Taiwan. Reservation missing our ticket numbers. Slow agent Sukhdeep caused us to miss our flt.,0
@united and those three people were awesome working very long hours. It is easy to say sorry on Twitter but you should help your ppl @EWR,0
@united I guess. But what is the excuse for understaffed costumer services? 3 people had to deal with lots of angry passengers. Weather too?,0
"@united ,now you have Cancelled Flightled my wife and daughter's flt?? What's going on? Follow me so I can dm details.",0
@united Has it departed? I was awaiting an inbound plane yesterday for three hours and it never arrived. Had to stay overnight (again).,0
@united just confirmed a seat! Crisis averted! Beers won't be missed now,1
@united was that English? I'll DM though I don't think you'll make a plane appear.,0
@united looks like today will be my 6th consecutive delayed flight from you...do I win a prize??? @Southwest Air why don't you fly to SBA? 😭,0
